image_index,concept,verdict,macro_cluster
381,the left atrial appendage is located along the mid left heart border.,Uncertain,0
381,tuberculosis,Uncertain,1
382,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
382,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
382,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
382,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
382,miliary lupoid of boeck,Uncertain,1
382,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
382,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
382,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
382,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Aligned,2
383,bone structure of humerus (body structure),Uncertain,2
383,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
383,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
383,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
383,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
383,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Uncertain,0
383,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
383,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
383,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
384,acute bronchitis (disorder),Uncertain,0
384,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
384,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
384,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
384,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
384,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
384,large air filled bullae are identified within the apical lung regions.,Uncertain,0
384,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
384,the left atrial appendage is located along the mid left heart border.,Uncertain,0
384,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
385,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
385,gallstone diseases,Uncertain,5
385,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
385,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
385,pleural hemorrhage,Uncertain,0
385,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
385,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
385,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
386,besnier boeck schaumann syndrome,Uncertain,1
386,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
386,forestiers disease,Uncertain,2
386,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
386,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
386,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
386,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
386,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
386,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Aligned,2
386,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Unaligned,4
387,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
387,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
387,"disease, forestier's",Uncertain,2
387,gallstone disease,Uncertain,5
387,normal cardiac ventricular contours are visualized along the left heart border profile.,Aligned,0
387,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Unaligned,0
387,pigeon breast,Uncertain,2
387,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
387,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
387,"spine, cervical",Uncertain,2
388,acute bronchitis (disorder),Uncertain,0
388,atheroscleroses,Uncertain,0
388,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
388,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
388,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
388,radiolucent epicardial adipose tissue visible along the lower anterior heart border.,Uncertain,6
388,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
388,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
388,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
388,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
389,atheroscleroses,Uncertain,0
389,calculus in biliary tract (disorder),Uncertain,5
389,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
389,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
389,"fibroses, pulmonary",Aligned,0
389,gallstone diseases,Uncertain,5
389,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
389,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
389,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
389,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
390,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
390,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
390,cardiomegaly (disorder),Uncertain,0
390,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
390,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
390,"disease, forestier's",Uncertain,2
390,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
390,"fibroses, pulmonary",Uncertain,0
390,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
390,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
391,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
391,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
391,"hernia, hiatus",Uncertain,3
391,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
391,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
391,normal midline position of the air filled trachea is maintained throughout the thorax.,Uncertain,0
391,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Aligned,2
391,vertebral columns,Aligned,2
392,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
392,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
392,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
392,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
392,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
392,pulmonary cicatrix,Uncertain,0
392,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
392,"spine, cervical",Uncertain,2
392,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
392,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
393,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
393,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
393,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
393,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
393,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
393,gallstone diseases,Uncertain,5
393,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
393,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
393,"spine, cervical",Uncertain,2
393,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
394,bronchiectasis (disorder),Unaligned,0
394,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Aligned,2
394,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
394,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
394,gallstone diseases,Uncertain,5
394,lymphatic gland,Uncertain,7
394,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
394,structure of yellow fat,Uncertain,6
394,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Unaligned,4
394,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
395,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
395,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
395,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
395,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
395,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
395,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Uncertain,0
395,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
395,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
395,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
396,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
396,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
396,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
396,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
396,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
396,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
396,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
396,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Aligned,0
396,tuberculosis,Uncertain,1
397,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
397,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
397,hemopneumothorax,Unaligned,0
397,hemothorax,Unaligned,0
397,miliary lupoid of boeck,Uncertain,1
397,normal midline position of the trachea with a well defined tracheal air column.,Aligned,0
397,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
397,the carina is sharp and located at the level of the hilum.,Uncertain,0
397,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
397,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Aligned,0
398,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
398,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
398,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
398,gallstone diseases,Uncertain,5
398,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
398,lymphatic gland,Uncertain,7
398,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
398,the carina is sharp and located at the level of the hilum.,Unaligned,0
398,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
398,tuberculosis,Uncertain,1
399,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
399,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
399,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
399,fibrocystic disease,Uncertain,0
399,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
399,lymphatic gland,Uncertain,7
399,pneumothorax (disorder),Unaligned,0
399,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
399,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
399,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
400,atheroscleroses,Uncertain,0
400,bronchiectasis (disorder),Uncertain,0
400,bronchiolitis (disorder),Uncertain,0
400,cervical spines,Uncertain,2
400,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
400,cystic fibrosis (disorder),Uncertain,0
400,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
400,pulmonary cicatrix,Uncertain,0
400,the carina is sharp and located at the level of the hilum.,Uncertain,0
400,tuberculosis,Uncertain,1
401,besnier boeck schaumann syndrome,Uncertain,1
401,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
401,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
401,gallstone diseases,Uncertain,5
401,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
401,the carina is sharp and located at the level of the hilum.,Uncertain,0
401,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
401,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
401,tracheal structure,Aligned,0
401,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
402,cardiomegaly (disorder),Uncertain,0
402,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
402,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
402,gas filled structure noted superior to the left hemidiaphragm.,Uncertain,3
402,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
402,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
402,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
402,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
402,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
403,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
403,"columns, spinal",Uncertain,2
403,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
403,gallstone diseases,Uncertain,5
403,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
403,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
403,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
403,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
403,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
403,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
404,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
404,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
404,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
404,"fibroses, pulmonary",Uncertain,0
404,forestiers disease,Uncertain,2
404,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
404,pleural effusions,Uncertain,0
404,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
404,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
404,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
405,cervical spines,Uncertain,2
405,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
405,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
405,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
405,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
405,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
405,gallstone diseases,Uncertain,5
405,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
405,tuberculosis,Uncertain,1
405,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Aligned,2
406,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
406,"columns, spinal",Uncertain,2
406,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
406,"disease, forestier's",Uncertain,2
406,fibrocystic disease,Uncertain,0
406,gallstone diseases,Uncertain,5
406,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
406,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
406,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
406,tuberculosis,Uncertain,1
407,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
407,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
407,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
407,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
407,gas filled structure noted superior to the left hemidiaphragm.,Uncertain,3
407,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
407,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
407,pericardial effusion,Uncertain,0
407,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
408,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
408,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
408,cardiomegaly (disorder),Uncertain,0
408,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
408,fibrocystic disease,Uncertain,0
408,"fibroses, pulmonary",Uncertain,0
408,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
408,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Uncertain,0
408,tuberculosis,Uncertain,1
409,bullous emphysema,Uncertain,0
409,calcified granuloma,Uncertain,0
409,"columns, spinal",Uncertain,2
409,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
409,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
409,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
409,"sarcoid, boeck's",Uncertain,1
409,the carina is sharp and located at the level of the hilum.,Uncertain,0
409,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
410,atheroscleroses,Uncertain,0
410,bronchiolitis (disorder),Uncertain,0
410,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
410,"disease, forestier's",Uncertain,2
410,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
410,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
410,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
410,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
410,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
411,atheroscleroses,Aligned,0
411,besnier boeck disease,Uncertain,1
411,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
411,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
411,fibrocystic disease,Uncertain,0
411,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
411,normal midline position of the air filled trachea is maintained throughout the thorax.,Uncertain,0
411,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
411,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
412,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
412,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
412,"disease, forestier's",Uncertain,2
412,fibrocystic disease,Uncertain,0
412,"fibroses, pulmonary",Uncertain,0
412,gallstone diseases,Uncertain,5
412,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
412,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
412,tracheal structure,Aligned,0
413,bronchiolitis (disorder),Uncertain,0
413,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
413,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
413,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
413,"fibroses, pulmonary",Uncertain,0
413,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Unaligned,0
413,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
413,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
413,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
413,tracheal structure,Unaligned,0
414,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
414,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
414,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
414,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
414,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
414,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
414,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
414,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
414,the carina is sharp and located at the level of the hilum.,Uncertain,0
415,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
415,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
415,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
415,gallstone disease,Uncertain,5
415,gallstone diseases,Uncertain,5
415,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
415,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
415,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
415,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
415,tuberculosis,Uncertain,1
416,costophrenic angle,Uncertain,4
416,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Uncertain,2
416,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
416,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
416,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
416,gallstone diseases,Uncertain,5
416,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
416,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
416,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
416,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
417,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
417,cervical spines,Unaligned,2
417,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
417,cystic fibrosis (disorder),Uncertain,0
417,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
417,"disease, forestier's",Uncertain,2
417,gallstone diseases,Uncertain,5
417,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
417,the left atrial appendage is located along the mid left heart border.,Uncertain,0
418,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
418,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
418,fibrocystic disease,Uncertain,0
418,"fibroses, pulmonary",Uncertain,0
418,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
418,gallstone disease,Uncertain,5
418,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
418,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
418,the thoracic spine shows an accentuated posterior curve on the lateral chest view.,Unaligned,2
418,tuberculous (qualifier value),Uncertain,1
419,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
419,cystic fibrosis (disorder),Uncertain,0
419,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
419,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
419,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Unaligned,0
419,pulmonary cicatrix,Uncertain,0
419,"spine, cervical",Uncertain,2
419,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
419,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
419,tuberculosis,Uncertain,1
420,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
420,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
420,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
420,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
420,gallstone diseases,Uncertain,5
420,generalized thinning of the cortical margins of the visualized ribs.,Unaligned,2
420,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
420,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Unaligned,0
420,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
420,tuberculosis,Uncertain,1
421,bronchiectasis (disorder),Uncertain,0
421,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
421,cystic fibrosis (disorder),Uncertain,0
421,gallstone diseases,Uncertain,5
421,large air filled bullae are identified within the apical lung regions.,Uncertain,0
421,miliary lupoid of boeck,Uncertain,1
421,the carina is sharp and located at the level of the hilum.,Uncertain,0
421,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
421,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
421,tuberculosis,Uncertain,1
422,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
422,cystic fibrosis (disorder),Uncertain,0
422,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
422,"fibroses, pulmonary",Uncertain,0
422,gallstone diseases,Uncertain,5
422,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
422,miliary lupoid of boeck,Uncertain,1
422,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
422,tuberculosis,Uncertain,1
422,tuberculous (qualifier value),Uncertain,1
423,coad,Unaligned,0
423,crowding of the pulmonary vascular markings within the affected lung zone.,Aligned,0
423,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
423,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Aligned,0
423,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
423,"fibroses, pulmonary",Aligned,0
423,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Unaligned,0
423,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
423,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
423,tuberculosis (disorder),Unaligned,1
424,acute bronchitis (disorder),Uncertain,0
424,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
424,cardiomegaly (disorder),Aligned,0
424,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
424,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
424,fibrocystic disease,Uncertain,0
424,"spine, cervical",Uncertain,2
424,the left atrial appendage is located along the mid left heart border.,Uncertain,0
424,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
424,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
425,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
425,fibrocystic disease,Uncertain,0
425,hemopneumothorax,Unaligned,0
425,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
425,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
425,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
425,pleural effusions,Uncertain,0
425,"sarcoid, boeck's",Uncertain,1
425,shoulder region,Uncertain,2
425,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
426,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
426,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
426,"hernia, hiatus",Uncertain,3
